region_code,region_name,sido_name,sigungu_code,sigungu_name,emd_name,representative_longitude,representative_latitude,admin_unit_type,forest_type_class,road_access_class,slope_class,dryness_class,settlement_interface_class,geometry_source,code_match_status,profile_generated_at,profile_basis
4613014200,전라남도 여수시 월하동,전라남도,46130,여수시,월하동,127.6641707,34.8106371,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613014300,전라남도 여수시 평여동,전라남도,46130,여수시,평여동,127.6779069,34.8120565,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613014400,전라남도 여수시 중흥동,전라남도,46130,여수시,중흥동,127.6840737,34.8305592,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613014500,전라남도 여수시 적량동,전라남도,46130,여수시,적량동,127.7088776,34.8464812,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613014600,전라남도 여수시 월내동,전라남도,46130,여수시,월내동,127.7299266,34.8475283,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613014700,전라남도 여수시 묘도동,전라남도,46130,여수시,묘도동,127.7201275,34.8833639,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613014800,전라남도 여수시 낙포동,전라남도,46130,여수시,낙포동,127.7598324,34.847379,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613014900,전라남도 여수시 신덕동,전라남도,46130,여수시,신덕동,127.7558609,34.8188402,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613015000,전라남도 여수시 상암동,전라남도,46130,여수시,상암동,127.7358918,34.827728,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613015100,전라남도 여수시 호명동,전라남도,46130,여수시,호명동,127.7199647,34.8038234,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613025000,전라남도 여수시 돌산읍,전라남도,46130,여수시,돌산읍,127.7703156,34.6593765,town_eup,mixed_hillside,standard_road,medium,moderated,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613031000,전라남도 여수시 소라면,전라남도,46130,여수시,소라면,127.6052054,34.7875012,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613032000,전라남도 여수시 율촌면,전라남도,46130,여수시,율촌면,127.5767156,34.8500281,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613033000,전라남도 여수시 화양면,전라남도,46130,여수시,화양면,127.5893213,34.6860253,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613034000,전라남도 여수시 남면,전라남도,46130,여수시,남면,127.7553371,34.52008,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613035000,전라남도 여수시 화정면,전라남도,46130,여수시,화정면,127.6613005,34.5698453,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4613036000,전라남도 여수시 삼산면,전라남도,46130,여수시,삼산면,127.2455377,34.2317537,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615010100,전라남도 순천시 삼거동,전라남도,46150,순천시,삼거동,127.4238221,34.9869946,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615010200,전라남도 순천시 와룡동,전라남도,46150,순천시,와룡동,127.4517255,34.9591987,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615010300,전라남도 순천시 영동,전라남도,46150,순천시,영동,127.4824289,34.9540021,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615010400,전라남도 순천시 옥천동,전라남도,46150,순천시,옥천동,127.4721546,34.9519891,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615010500,전라남도 순천시 행동,전라남도,46150,순천시,행동,127.4824485,34.9557385,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615010600,전라남도 순천시 금곡동,전라남도,46150,순천시,금곡동,127.4673967,34.9613754,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615010700,전라남도 순천시 매곡동,전라남도,46150,순천시,매곡동,127.4797526,34.9627422,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615010800,전라남도 순천시 석현동,전라남도,46150,순천시,석현동,127.4556983,34.9848191,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615010900,전라남도 순천시 가곡동,전라남도,46150,순천시,가곡동,127.4790523,34.9845751,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011000,전라남도 순천시 용당동,전라남도,46150,순천시,용당동,127.497744,34.9708286,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011100,전라남도 순천시 조곡동,전라남도,46150,순천시,조곡동,127.4973116,34.9553697,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011200,전라남도 순천시 생목동,전라남도,46150,순천시,생목동,127.5082211,34.954021,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011300,전라남도 순천시 덕암동,전라남도,46150,순천시,덕암동,127.5066766,34.9458677,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011400,전라남도 순천시 연향동,전라남도,46150,순천시,연향동,127.5210457,34.9396262,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011500,전라남도 순천시 풍덕동,전라남도,46150,순천시,풍덕동,127.5045278,34.9352895,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011600,전라남도 순천시 남정동,전라남도,46150,순천시,남정동,127.4840442,34.939673,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011700,전라남도 순천시 인제동,전라남도,46150,순천시,인제동,127.4759057,34.942152,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011800,전라남도 순천시 저전동,전라남도,46150,순천시,저전동,127.4772604,34.9479126,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615011900,전라남도 순천시 장천동,전라남도,46150,순천시,장천동,127.4895357,34.9493682,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012000,전라남도 순천시 남내동,전라남도,46150,순천시,남내동,127.4852083,34.9540155,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012100,전라남도 순천시 중앙동,전라남도,46150,순천시,중앙동,127.4849066,34.9559973,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012200,전라남도 순천시 동외동,전라남도,46150,순천시,동외동,127.4876657,34.9570321,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012300,전라남도 순천시 교량동,전라남도,46150,순천시,교량동,127.512768,34.9036237,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012400,전라남도 순천시 대룡동,전라남도,46150,순천시,대룡동,127.4906002,34.905966,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012500,전라남도 순천시 홍내동,전라남도,46150,순천시,홍내동,127.5092787,34.9157246,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012600,전라남도 순천시 오천동,전라남도,46150,순천시,오천동,127.4972896,34.9279596,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012700,전라남도 순천시 덕월동,전라남도,46150,순천시,덕월동,127.4792747,34.9275112,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012800,전라남도 순천시 야흥동,전라남도,46150,순천시,야흥동,127.480815,34.9130854,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615012900,전라남도 순천시 인월동,전라남도,46150,순천시,인월동,127.4813906,34.8915135,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615013000,전라남도 순천시 안풍동,전라남도,46150,순천시,안풍동,127.4946342,34.8876801,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615013100,전라남도 순천시 대대동,전라남도,46150,순천시,대대동,127.5100379,34.8908035,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615013200,전라남도 순천시 왕지동,전라남도,46150,순천시,왕지동,127.538084,34.9750639,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615013300,전라남도 순천시 조례동,전라남도,46150,순천시,조례동,127.5235279,34.9618411,urban_dong,urban_interface,dense_road,low,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615025000,전라남도 순천시 승주읍,전라남도,46150,순천시,승주읍,127.3691838,35.0190606,town_eup,mixed_hillside,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615031000,전라남도 순천시 해룡면,전라남도,46150,순천시,해룡면,127.5480827,34.9032408,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615032000,전라남도 순천시 서면,전라남도,46150,순천시,서면,127.4858223,35.0292195,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615033000,전라남도 순천시 황전면,전라남도,46150,순천시,황전면,127.4637943,35.1200801,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615034000,전라남도 순천시 월등면,전라남도,46150,순천시,월등면,127.3772344,35.0921794,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615035000,전라남도 순천시 주암면,전라남도,46150,순천시,주암면,127.2532776,35.0696022,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615036000,전라남도 순천시 송광면,전라남도,46150,순천시,송광면,127.2664338,34.9835631,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615037000,전라남도 순천시 외서면,전라남도,46150,순천시,외서면,127.2709966,34.9187959,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615038000,전라남도 순천시 낙안면,전라남도,46150,순천시,낙안면,127.355226,34.9243619,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615039000,전라남도 순천시 별량면,전라남도,46150,순천시,별량면,127.4293089,34.8691973,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4615040000,전라남도 순천시 상사면,전라남도,46150,순천시,상사면,127.4112014,34.9423062,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617010100,전라남도 나주시 토계동,전라남도,46170,나주시,토계동,126.7310304,35.0142319,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617010200,전라남도 나주시 송월동,전라남도,46170,나주시,송월동,126.7155106,35.0178949,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617010300,전라남도 나주시 안창동,전라남도,46170,나주시,안창동,126.6836166,35.0100118,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617010400,전라남도 나주시 삼영동,전라남도,46170,나주시,삼영동,126.7037821,35.0066766,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617010500,전라남도 나주시 교동,전라남도,46170,나주시,교동,126.7116164,35.0321162,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617010600,전라남도 나주시 서내동,전라남도,46170,나주시,서내동,126.7142039,35.0331104,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617010700,전라남도 나주시 산정동,전라남도,46170,나주시,산정동,126.7143432,35.0360886,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617010800,전라남도 나주시 경현동,전라남도,46170,나주시,경현동,126.6991968,35.0395611,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617010900,전라남도 나주시 보산동,전라남도,46170,나주시,보산동,126.6871335,35.0316926,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617011000,전라남도 나주시 금계동,전라남도,46170,나주시,금계동,126.7143729,35.030603,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617011100,전라남도 나주시 금성동,전라남도,46170,나주시,금성동,126.7170227,35.0292864,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617011200,전라남도 나주시 남내동,전라남도,46170,나주시,남내동,126.7204097,35.0314237,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617011300,전라남도 나주시 과원동,전라남도,46170,나주시,과원동,126.7161926,35.0345147,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617011400,전라남도 나주시 성북동,전라남도,46170,나주시,성북동,126.7200312,35.0361699,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4617011500,전라남도 나주시 중앙동,전라남도,46170,나주시,중앙동,126.7200131,35.0327299,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
