station_record_id,station_id,station_type,station_name,start_date,end_date,is_active,sido_name,sigungu_name,address,latitude,longitude,altitude_m,source_category_code,source_category_name,source_url,captured_at,region_filter_method
AWS_721_2011-12-10,721,AWS,금일,2011-12-10,2015-07-13,false,전라남도,완도군,전라남도 완도군 금일읍 신구리,34.3391,127.0282,1.38,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_721_2015-07-13,721,AWS,금일,2015-07-13,2020-10-23,false,전라남도,완도군,전라남도 완도군 금일읍 신구리,34.3391,127.0282,1.38,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_721_2020-10-23,721,AWS,금일,2020-10-23,2021-08-12,false,전라남도,완도군,전라남도 완도군 금일읍 신구리,34.339,127.0283,4.17,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_721_2021-08-12,721,AWS,금일,2021-08-12,,true,전라남도,완도군,전라남도 완도군 금일읍 신구리,34.339,127.0283,4.17,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_722_1995-02-03,722,AWS,학동,1995-02-03,1999-06-30,false,광주광역시,동구,광주광역시 동구 학동,35.090,126.910,35,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_722_1999-06-30,722,AWS,조선대,1999-06-30,2020-09-22,false,광주광역시,동구,광주광역시 동구 서석동,35.1368,126.9288,107.94,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_722_2020-09-22,722,AWS,조선대,2020-09-22,2021-10-15,false,광주광역시,동구,광주광역시 동구 서석동,35.1368,126.9288,110.87,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_722_2021-10-15,722,AWS,조선대,2021-10-15,,true,광주광역시,동구,광주광역시 동구 서석동,35.1368,126.9288,110.87,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_723_1991-03-08,723,AWS,거문도,1991-03-08,2007-10-16,false,전라남도,여수시,전라남도 여수시 삼산면 거문리,34.0236,127.3064,8,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_723_2007-10-16,723,AWS,거문도,2007-10-16,2019-02-06,false,전라남도,여수시,전라남도 여수시 삼산면 거문리,34.0279,127.309,9.24,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_723_2019-02-06,723,AWS,거문도,2019-02-06,2020-10-23,false,전라남도,여수시,전라남도 여수시 삼산면 거문리,34.0279,127.309,9.24,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_723_2020-10-23,723,AWS,거문도,2020-10-23,2024-10-15,false,전라남도,여수시,전라남도 여수시 삼산면 거문리,34.0279,127.309,6.7,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_723_2024-10-15,723,AWS,거문도,2024-10-15,,true,전라남도,여수시,전라남도 여수시 삼산면 거문리,34.0279,127.309,6.7,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_730_1991-11-20,730,AWS,장성,1991-11-20,2010-12-09,false,전라남도,장성군,전라남도 장성군 장성읍 유탕리,35.320,126.820,66,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_730_2010-12-09,730,AWS,장성,2010-12-09,2020-10-23,false,전라남도,장성군,전라남도 장성군 황룡면 와룡리,35.2794,126.761,38.2,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_730_2020-10-23,730,AWS,장성,2020-10-23,2023-10-25,false,전라남도,장성군,전라남도 장성군 황룡면 와룡리,35.2794,126.7611,43.95,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_730_2023-10-25,730,AWS,장성,2023-10-25,,true,전라남도,장성군,전라남도 장성군 황룡면 와룡리,35.2794,126.7611,43.95,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_731_1991-11-10,731,AWS,영암,1991-11-10,2003-03-20,false,전라남도,영암군,전라남도 영암군 영암읍 동무리,34.7947,126.7036,18,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_731_2003-03-20,731,AWS,영암,2003-03-20,2015-06-29,false,전라남도,영암군,전라남도 영암군 영암읍 동무리,34.7998,126.7013,26.41,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_731_2015-06-29,731,AWS,영암,2015-06-29,2017-08-25,false,전라남도,영암군,전라남도 영암군 영암읍 망호리,34.8167,126.6864,3.9,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_731_2017-08-25,731,AWS,영암,2017-08-25,2020-10-23,false,전라남도,영암군,전라남도 영암군 영암읍 망호리,34.8167,126.6863,2.2,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_731_2020-10-23,731,AWS,영암,2020-10-23,2023-10-27,false,전라남도,영암군,전라남도 영암군 영암읍 망호리,34.8167,126.6863,4.58,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_731_2023-10-27,731,AWS,영암,2023-10-27,,true,전라남도,영암군,전라남도 영암군 영암읍 망호리,34.8167,126.6863,4.58,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_732_1991-11-20,732,AWS,보성,1991-11-20,2010-10-05,false,전라남도,보성군,전라남도 보성군 보성읍 옥평리,34.770,127.080,159,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_732_2010-10-05,732,AWS,보성,2010-10-05,2011-08-19,false,전라남도,보성군,전라남도 보성군 보성읍 옥평리,34.7623,127.0911,159.74,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_732_2011-08-19,732,AWS,보성,2011-08-19,2020-10-23,false,전라남도,보성군,전라남도 보성군 보성읍 옥평리,34.762,127.0922,146.32,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_732_2020-10-23,732,AWS,보성,2020-10-23,2022-10-17,false,전라남도,보성군,전라남도 보성군 보성읍 옥평리,34.7619,127.0921,145.53,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_732_2022-10-17,732,AWS,보성,2022-10-17,,true,전라남도,보성군,전라남도 보성군 보성읍 옥평리,34.7619,127.0921,145.53,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_741_1992-12-07,741,AWS,화순,1992-12-07,2007-08-21,false,전라남도,화순군,전라남도 화순군 화순읍 삼천리,35.050,126.980,72,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_741_2007-08-21,741,AWS,화순,2007-08-21,2013-12-27,false,전라남도,화순군,전라남도 화순군 화순읍 삼천리,35.0592,126.9841,78.03,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_741_2013-12-28,741,AWS,화순,2013-12-28,2020-10-23,false,전라남도,화순군,전라남도 화순군 화순읍 삼천리,35.0568,126.9843,93.91,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_741_2020-10-23,741,AWS,화순,2020-10-23,,true,전라남도,화순군,전라남도 화순군 화순읍 삼천리,35.0567,126.9852,94.82,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_742_1992-11-07,742,AWS,운남,1992-11-07,2000-09-01,false,전라남도,무안군,전라남도 무안군 운남면 연리,34.950,126.350,20,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_742_2000-09-01,742,AWS,운남,2000-09-01,2007-09-13,false,전라남도,무안군,전라남도 무안군 운남면 연리,34.950,126.350,25,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_742_2007-09-13,742,AWS,운남,2007-09-13,2014-12-10,false,전라남도,무안군,전라남도 무안군 운남면 연리,34.9626,126.3432,26.29,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_742_2014-12-10,742,AWS,운남,2014-12-10,2020-02-27,false,전라남도,무안군,전라남도 무안군 운남면 성내리,34.9389,126.3306,10.9,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_742_2020-02-27,742,AWS,운남,2020-02-27,2020-10-23,false,전라남도,무안군,전라남도 무안군 운남면 성내리,34.9389,126.3306,10.9,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_742_2020-10-23,742,AWS,운남,2020-10-23,,true,전라남도,무안군,전라남도 무안군 운남면 성내리,34.9389,126.3306,12,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_743_1992-10-13,743,AWS,비금,1992-10-13,2011-11-09,false,전라남도,신안군,전라남도 신안군 비금면 덕산리,34.7555,125.9266,17.39,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_743_2011-11-09,743,AWS,비금,2011-11-09,2015-05-28,false,전라남도,신안군,전라남도 신안군 비금면 지당리,34.7741,125.9464,10,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_743_2015-05-28,743,AWS,비금,2015-05-28,2017-08-25,false,전라남도,신안군,전라남도 신안군 비금면 지당리,34.7734,125.946,8,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_743_2017-08-25,743,AWS,비금,2017-08-25,2024-10-15,false,전라남도,신안군,전라남도 신안군 비금면 지당리,34.7726,125.9469,8.2,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_743_2024-10-15,743,AWS,비금,2024-10-15,2025-09-23,false,전라남도,신안군,전라남도 신안군 비금면 지당리,34.7726,125.9469,8.2,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_743_2025-09-23,743,AWS,비금,2025-09-23,,true,전라남도,신안군,전라남도 신안군 비금면 지당리,34.7726,125.9469,8.2,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_744_1993-09-15,744,AWS,화원,1993-09-15,2014-12-13,false,전라남도,해남군,전라남도 해남군 화원면 청용리,34.6709,126.3276,15.34,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_744_2014-12-13,744,AWS,산이,2014-12-13,2015-07-13,false,전라남도,해남군,전라남도 해남군 산이면 덕송리,34.6725,126.4364,1,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_744_2015-07-13,744,AWS,산이,2015-07-13,2020-10-23,false,전라남도,해남군,전라남도 해남군 산이면 덕송리,34.6725,126.4364,1,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_744_2020-10-23,744,AWS,산이,2020-10-23,2023-10-26,false,전라남도,해남군,전라남도 해남군 산이면 덕송리,34.6725,126.4365,5.59,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_744_2023-10-26,744,AWS,산이,2023-10-26,,true,전라남도,해남군,전라남도 해남군 산이면 덕송리,34.6725,126.4365,5.59,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_745_1992-11-06,745,AWS,강진,1992-11-06,2003-03-24,false,전라남도,강진군,전라남도 강진군 강진읍 평동리,34.6383,126.7608,49,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_745_2003-03-24,745,AWS,강진,2003-03-24,2012-09-19,false,전라남도,강진군,전라남도 강진군 강진읍 평동리,34.6352,126.7728,20.12,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_745_2012-09-19,745,AWS,성전,2012-09-19,2015-07-13,false,전라남도,강진군,전라남도 강진군 성전면 송월리,34.6998,126.7048,80,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_745_2015-07-13,745,AWS,성전,2015-07-13,2020-09-18,false,전라남도,강진군,전라남도 강진군 성전면 송월리,34.6998,126.7048,80,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_745_2020-09-18,745,AWS,성전,2020-09-18,2021-10-15,false,전라남도,강진군,전라남도 강진군 성전면 송월리,34.6998,126.7048,79.59,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_745_2021-10-15,745,AWS,성전,2021-10-15,2023-08-18,false,전라남도,강진군,전라남도 강진군 성전면 송월리,34.6998,126.7048,79.59,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_745_2023-08-18,745,AWS,성전,2023-08-18,,true,전라남도,강진군,전라남도 강진군 성전면 성전리,34.685,126.7255,49,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_1992-11-07,746,AWS,마삭도,1992-11-07,1997-04-01,false,전라남도,,전라남도,34.500,126.870,13,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_1997-04-01,746,AWS,갈두,1997-04-01,1999-03-08,false,전라남도,,전라남도,34.300,126.5333,13,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_1999-03-08,746,AWS,갈두,1999-03-08,1999-06-30,false,전라남도,,전라남도,34.300,126.5333,13,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_1999-06-30,746,AWS,땅끝,1999-06-30,2003-03-10,false,전라남도,,전라남도,34.295,126.5278,13,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_2003-03-10,746,AWS,땅끝,2003-03-10,2012-11-30,false,전라남도,해남군,전라남도 해남군 송지면 산정리,34.3695,126.5169,14.48,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_2012-11-30,746,AWS,땅끝,2012-11-30,2015-07-13,false,전라남도,해남군,전라남도 해남군 송지면 미야리,34.382,126.5159,9,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_2015-07-13,746,AWS,땅끝,2015-07-13,2020-10-23,false,전라남도,해남군,전라남도 해남군 송지면 미야리,34.382,126.5159,9,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_2020-10-23,746,AWS,땅끝,2020-10-23,2024-10-15,false,전라남도,해남군,전라남도 해남군 송지면 미야리,34.3818,126.5159,8.82,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_2024-10-15,746,AWS,땅끝,2024-10-15,2025-09-18,false,전라남도,해남군,전라남도 해남군 송지면 미야리,34.3818,126.5159,8.82,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_746_2025-09-18,746,AWS,땅끝,2025-09-18,,true,전라남도,해남군,전라남도 해남군 송지면 미야리,34.3818,126.5159,8.82,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_747_1992-11-08,747,AWS,청산도,1992-11-08,2011-10-19,false,전라남도,완도군,전라남도 완도군 청산면 도청리,34.1799,126.859,19.62,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_747_2011-10-20,747,AWS,청산도,2011-10-20,2015-07-13,false,전라남도,완도군,전라남도 완도군 청산면 도청리,34.1834,126.8585,26,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_747_2015-07-13,747,AWS,청산도,2015-07-13,2019-11-14,false,전라남도,완도군,전라남도 완도군 청산면 도청리,34.1834,126.8585,26,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_747_2019-11-14,747,AWS,청산도,2019-11-14,2020-10-23,false,전라남도,완도군,전라남도 완도군 청산면 도청리,34.1834,126.8585,26,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_747_2020-10-23,747,AWS,청산도,2020-10-23,2024-10-15,false,전라남도,완도군,전라남도 완도군 청산면 도청리,34.1829,126.858,24.76,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_747_2024-10-15,747,AWS,청산도,2024-10-15,,true,전라남도,완도군,전라남도 완도군 청산면 도청리,34.1829,126.858,24.76,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_748_1992-12-07,748,AWS,벌교,1992-12-07,1998-05-21,false,전라남도,보성군,전라남도 보성군 벌교읍 벌교리,34.830,127.350,12,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_748_1998-05-21,748,AWS,벌교,1998-05-21,2007-09-12,false,전라남도,보성군,전라남도 보성군 벌교읍 벌교리,34.830,127.350,26,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_748_2007-09-12,748,AWS,벌교,2007-09-12,2011-11-17,false,전라남도,보성군,전라남도 보성군 벌교읍 벌교리,34.8493,127.3592,43.26,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_748_2011-11-17,748,AWS,벌교,2011-11-17,2024-10-15,false,전라남도,보성군,전라남도 보성군 벌교읍,34.8369,127.3631,1.6,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_748_2024-10-15,748,AWS,벌교,2024-10-15,,true,전라남도,보성군,전라남도 보성군 벌교읍 장양리,34.8369,127.3631,1.6,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_749_1992-12-07,749,AWS,도양,1992-12-07,2007-08-09,false,전라남도,고흥군,전라남도 고흥군 도양읍 봉암리,34.530,127.130,11,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_749_2007-08-09,749,AWS,도양,2007-08-09,2011-12-14,false,전라남도,고흥군,전라남도 고흥군 도양읍 봉암리,34.5295,127.1386,10.4,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_749_2011-12-14,749,AWS,도양,2011-12-14,2017-08-25,false,전라남도,고흥군,전라남도 고흥군 도양읍 봉암리,34.5348,127.1272,24.8,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_749_2017-08-25,749,AWS,도양,2017-08-25,2020-02-27,false,전라남도,고흥군,전라남도 고흥군 도양읍 봉암리,34.5347,127.1272,29.3,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_749_2020-02-27,749,AWS,도양,2020-02-27,2020-10-23,false,전라남도,고흥군,전라남도 고흥군 도양읍 봉암리,34.5347,127.1272,29.3,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_749_2020-10-23,749,AWS,도양,2020-10-23,,true,전라남도,고흥군,전라남도 고흥군 도양읍 봉암리,34.5347,127.1272,24.96,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_750_1992-12-07,750,AWS,백야,1992-12-07,2020-10-23,false,전라남도,여수시,전라남도 여수시 화양면 안포리,34.6308,127.6256,34.87,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_750_2020-10-23,750,AWS,백야,2020-10-23,2021-09-01,false,전라남도,여수시,전라남도 여수시 화양면 안포리,34.6308,127.6256,35.71,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_750_2021-09-01,750,AWS,백야,2021-09-01,,true,전라남도,여수시,전라남도 여수시 화양면 안포리,34.6278,127.6357,23,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_754_1993-03-26,754,AWS,함평,1993-03-26,2000-09-01,false,전라남도,함평군,전라남도 함평군 함평읍 기각리,35.0635,126.5225,23,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
